id,target
250,0.8266262357554041
251,0.607940731369581
252,0.4250906037592702
253,0.7794311576927708
254,0.5314421814555985
255,0.445641015291808
256,0.5703963711555857
257,0.5362116563263638
258,0.7540453301517398
259,0.314379786902088
260,0.7073854760002091
261,0.4752060952610925
262,0.5939228908143849
263,0.6669708284333876
264,0.3073659530492009
265,0.7520628694166225
266,0.5082573162684514
267,0.616494917426203
268,0.6127105779160226
269,0.43970340713646106
270,0.43388883032016395
271,0.6595466513738721
272,0.4865034460455211
273,0.4743813903947427
274,0.44199987861585366
275,0.5350720084449556
276,0.372154425076052
277,0.8067944296382591
278,0.8890313253240636
279,0.650156210599828
280,0.5589858431754507
281,0.5559004191701273
282,0.5975731750536879
283,0.44124982681275093
284,0.767118849038246
285,0.4279240384791762
286,0.6963445751227327
287,0.5791042607979141
288,0.8874265128261174
289,0.9819546936472622
290,0.8330518282802053
291,0.5795474259201
292,0.6196366656633817
293,0.6993093368566197
294,0.4791752877972224
295,0.661382513289286
296,0.6130314651009408
297,0.727490233617881
298,0.6578671242299273
299,0.5376203767255919
300,0.5937839741206713
301,0.5885219150278895
302,0.7220361813649179
303,0.826478562324358
304,0.45039829347445337
305,0.7013527634445019
306,0.853823283256762
307,0.7531530020536448
308,0.897405852143056
309,0.3342287054865863
310,0.7047124766109515
311,0.8619332961652828
312,0.8404005199117381
313,0.5839534332084716
314,0.50651805005797
315,0.6253232466030472
316,0.6498122628587519
317,0.7080118416755573
318,0.48643011564075567
319,0.8591074876951768
320,0.6236543289112277
321,0.6032066355147129
322,0.5913317746143207
323,0.8094363928857625
324,0.6622716807754785
325,0.5719987888952563
326,0.5063568528157396
327,0.4409471923795536
328,0.6378110078018726
329,0.49616036571373234
330,0.2986973300519632
331,0.552460725919373
332,0.5321659555138196
333,0.27000554472779514
334,0.9429390275059958
335,0.6471409359776977
336,0.45874471675677597
337,0.550175861526681
338,0.5714457464209404
339,0.5441573910426052
340,0.8333777366557606
341,0.3832659334226862
342,0.721996685303978
343,0.6798945656778189
344,0.7840902960738774
345,0.4881198534272154
346,0.6232207008935624
347,0.6756019654010843
348,0.9549902947928375
349,0.7206290555653155
350,0.7904777142831645
351,0.5901882133390561
352,0.7416926385979651
353,0.5523563736742669
354,0.3894003684837442
355,0.7775965046494221
356,0.5475689657353071
357,0.6477757050113607
358,0.5827771945863935
359,0.7263049733359325
360,0.7496898217381337
361,0.7267554749812262
362,0.4084498623782686
363,0.7576264497024514
364,0.6125263439047691
365,0.38333160614046147
366,0.6908768991353876
367,0.3904277206759732
368,0.2646358559970817
369,0.8577006118543617
370,0.6837093797626759
371,0.6264288256033571
372,0.39950137706213296
373,0.49478933885702947
374,0.6061735308068643
375,0.7641459985086456
376,0.23746029680475778
