id,target
250,0.7417527528771715
251,0.6261043251696025
252,0.604489187068258
253,0.775303940824366
254,0.5453254550181863
255,0.5011008825242979
256,0.5111583826432232
257,0.3778755881197914
258,0.7389959605812224
259,0.3910670171836612
260,0.6356604295548067
261,0.5335060658597333
262,0.47646334712649174
263,0.7549417241098051
264,0.45040126236555567
265,0.7375335354503869
266,0.49656763507751844
267,0.803574322558658
268,0.5297069231745534
269,0.42146629813889047
270,0.6098314820971046
271,0.7523214462411344
272,0.581578230445293
273,0.4961647173658482
274,0.45735948857520003
275,0.6915608083325536
276,0.1815455669643481
277,0.8800223489916673
278,0.77209334057392
279,0.6720820293610285
280,0.5259579896835765
281,0.5616721822834219
282,0.5854150943219439
283,0.36791679242206643
284,0.7552315124311509
285,0.39444612724812433
286,0.6263157178771951
287,0.6024969946507602
288,0.7953314316672403
289,0.9661349370128232
290,0.6567107266420862
291,0.4371799534889728
292,0.6570159782854507
293,0.7187406042586262
294,0.557068889010851
295,0.7464967859252672
296,0.6902698150688513
297,0.6746277827910739
298,0.7080776858934943
299,0.4088476120380101
300,0.5478888722856512
301,0.6143835070618141
302,0.8247027345249223
303,0.8150014770135885
304,0.5815622443639087
305,0.7340417287937336
306,1.0034568941191182
307,0.7644893149103607
308,0.9224566464346513
309,0.38865537227029445
310,0.7706230520119979
311,0.8135365286347763
312,0.8631491877378259
313,0.7460362156469341
314,0.28731718383847843
315,0.4212546053687398
316,0.7840225969570118
317,0.7482864349614416
318,0.2811717907956241
319,0.8938079437653219
320,0.6432410672408058
321,0.5278531189783616
322,0.5418182375636802
323,0.8499962409396381
324,0.7543301308569104
325,0.6340174658328886
326,0.4085796634832055
327,0.486779386701353
328,0.5255594142228444
329,0.6302846593144439
330,0.26683767630676813
331,0.5784615242119386
332,0.49611554991798346
333,0.18928991973645248
334,0.9335623204362804
335,0.7083552766554759
336,0.5512899328544254
337,0.5822790956504176
338,0.644464745633524
339,0.3334209362503815
340,0.8393283040473932
341,0.38159472023915436
342,0.613205111244806
343,0.8065624434521107
344,0.8604809330437458
345,0.5541814998038043
346,0.6683208843853652
347,0.5797807036538856
348,0.8507515673561934
349,0.7137197036681425
350,0.7791110196862318
351,0.650708976384296
352,0.55952995708458
353,0.5897089675729767
354,0.706064202281069
355,0.7639535466804015
356,0.2559839407747573
357,0.5068403749088658
358,0.614716949305678
359,0.6332872797989074
360,0.865969351788145
361,0.6222055575438421
362,0.4075373313161587
363,0.7637932732122232
364,0.6200196380623821
365,0.20484393857577787
366,0.6472226487290168
367,0.5685993163857292
368,0.30617804734008736
369,0.8358816951559412
370,0.6049161512212111
371,0.7652954981756002
372,0.3622531584872225
373,0.6091738789291328
374,0.8461968846501391
375,0.8313098391867715
376,0.39009685879950506
377,0.5419697272985938
378,0.7138406820637154
379,0.3816554804886069
380,0.6606850157905573
381,0.9597030169999379
382,0.7472772504252917
383,0.9021122301822737
384,0.6176225534027093
385,0.6406114575543133
386,0.9132868596057803
387,0.6402165721617271
388,0.16855424876851416
389,0.387586083428492
390,0.8324061504973806
391,0.4505073812668572
392,0.6771343617490131
393,0.5538813694814768
394,0.7518811027506822
395,0.7297303242134525
396,0.32758459806276446
397,0.5029529357349987
398,0.6826776429864931
399,0.7122800349525297
400,0.6562511164584611
401,0.658801763903005
402,0.3100167340667295
403,0.5811919936501513
404,0.4894604189711147
405,0.7586419040315312
406,0.5547349857437852
407,0.3557453591067813
408,0.5535487438716366
409,0.7134346206731021
410,0.9432168108044992
411,0.7136286585260591
412,0.5553938207316881
413,0.7957614108233179
414,0.8888955113183558
415,0.8254525524726715
416,0.5487966227170591
417,0.6613747226673059
418,0.45265984588487446
419,0.8368573456621311
420,0.7455074298461201
421,0.5035924813245141
422,0.5750126941363966
423,1.1170801122980136
424,0.5768619797305753
425,0.41948477556816477
426,0.46383223155437553
427,0.637419853883599
428,0.8231713958950557
429,0.3225794582882492
430,0.6099773350930568
431,0.6485914107261535
432,0.6804350300485635
433,0.8161635530109661
434,0.8598104121364256
435,0.22293657117049248
436,0.4749536215576619
437,0.44960979929423667
438,0.8217999621313997
439,0.7240833989485747
440,0.4869405141011507
441,0.3951341147943874
442,0.6534121154456246
443,0.4625993854251571
444,0.6046789277193289
445,0.3244759840879169
446,0.8014853266729887
447,0.38104748003750216
448,0.4991507286766287
449,0.6578271730099564
450,0.0038944232335107465
451,0.7018680949396804
452,0.5478908898534496
453,0.4177466350818128
454,0.6772843169219461
455,0.6579480871420875
456,0.585139080298111
457,0.4918020755375123
458,0.5973593286870144
459,0.7855357635899525
460,0.7752467452279317
461,0.8194146643353393
462,0.5560894817061164
463,0.23819137629555098
464,0.7739764112991996
465,0.8019480429954502
466,0.8210437829588908
467,0.7463240165085261
468,0.8457822178260584
469,0.4638457272337225
470,0.5070677198162312
471,0.4885833696499643
472,0.6333872441450067
473,0.6375367759062678
474,0.9651163669558643
475,0.5567266739521715
476,0.7748645149451775
477,0.9572184984929044
478,1.0386714626314013
479,0.7591224963288614
480,0.5568328401701768
481,0.5082001930739217
482,0.9060601576951648
483,0.3905111340552591
484,0.6239628937134476
485,0.47779907274855427
486,0.6662594084549376
487,0.6425127305584055
488,0.7015656764431512
489,0.9235973220499643
490,0.5077543661769667
491,0.4396974263597644
492,0.3893166072783087
493,0.8934022755278012
494,0.7593469034502439
495,0.3949236488793593
496,0.5873831965884252
497,0.4213250287354591
498,0.44967243353482206
499,0.6636098838859392
500,1.0025160129061241
501,0.7178818095204155
502,0.7159065192010724
503,0.7835855762348465
504,0.7886634563301123
505,0.9022412431519284
506,0.5159628612383307
507,0.30761779561628794
508,0.6479007534275635
509,0.7478172738509442
510,0.629573495402684
