id,target
250,0.7846385888045782
251,0.6701457417210571
252,0.6204497874976634
253,0.8071044114764614
254,0.4400607608704093
255,0.42188344962108226
256,0.5154996557136675
257,0.38413953624303515
258,0.825019314613574
259,0.45226129806862536
260,0.5916814627035673
261,0.5487182532200299
262,0.36934468495648276
263,0.8564172047017484
264,0.3850411922385613
265,0.8712220127024957
266,0.465048770051722
267,0.9043299658764036
268,0.555987471685802
269,0.4083361503076577
270,0.6336431020849695
271,0.8262946367430927
272,0.5343590332753771
273,0.41017964716523275
274,0.4049220813555825
275,0.6898328247878415
276,0.026904402485142698
277,0.9057611350451282
278,0.829412443135137
279,0.8191241463661282
280,0.451737449919798
281,0.4476006763656721
282,0.5352865934757923
283,0.24748039457213633
284,0.7424222601327084
285,0.42948233858649537
286,0.48153610293722016
287,0.5847750818916109
288,0.8330846446726148
289,1.0542497093983492
290,0.4875287890225956
291,0.3508430266174508
292,0.6690820902121337
293,0.6267159985243632
294,0.6125921190943268
295,0.8416834947606513
296,0.6936417266122261
297,0.6924925505974326
298,0.6604619796966358
299,0.5235868922109936
300,0.6367809256080447
301,0.5956398081854806
302,0.7668085366035764
303,0.8962702659413411
304,0.6122392885673145
305,0.6340592653019478
306,1.0977033146175492
307,0.7475085942663628
308,1.0233789998803404
309,0.30777871574736465
310,0.838213341388703
311,0.8689885135313232
312,0.9243959483354205
313,0.898988271591895
314,0.21354699856460335
315,0.31245034408408145
316,0.858885559758187
317,0.770980070522556
318,0.21112936490268974
319,0.9067835795265855
320,0.6435209749147747
321,0.5442736877635593
322,0.6146741802017206
323,0.75690053464368
324,0.7422817709507297
325,0.6757778110608845
326,0.5633034807206733
327,0.5930458927819398
328,0.6306666094689994
329,0.5069794358342077
330,0.314287486056882
331,0.5676582540429235
332,0.48182084353675547
333,0.2634950311819451
334,1.0490720240142761
335,0.7166712147971033
336,0.5198858085532513
337,0.690200096375766
338,0.5687804583789484
339,0.26134261343902443
340,0.8423640267733679
341,0.4318459190082957
342,0.6204956612651318
343,0.8859016862157854
344,0.882269503301808
345,0.5625051251173071
346,0.6495536109895269
347,0.676483826583987
348,0.8048668778129435
349,0.8212884593414307
350,0.6573129796664638
351,0.693675084109098
352,0.5614303019532751
353,0.5463979820495368
354,0.7272238607933422
355,0.7513573250589786
356,0.14776907597214983
357,0.5178253452222144
358,0.6620260460740575
359,0.7214770656765601
360,0.9673948847361854
361,0.670930463285912
362,0.2900480948837153
363,0.6646170526100348
364,0.7308016395178608
365,0.18475499431213654
366,0.7327521264481318
367,0.6347696348300477
368,0.2724572054485702
369,0.8579848269725022
370,0.6512779975112606
371,0.8022494361260808
372,0.29155040603782567
373,0.6457933900043875
374,0.8233968962072218
375,0.900348699435732
376,0.2843901968389684
377,0.5515002065061636
378,0.7255829505265528
379,0.38303879609592545
380,0.6581321376975892
381,1.0468261231494678
382,0.7729935474136188
383,0.9324110082526973
384,0.6635542352078505
385,0.7308074452572296
386,1.0351680765058549
387,0.6742372481743647
388,0.07772000502498733
389,0.21951382299769595
390,0.853943604024936
391,0.426413726707188
392,0.7002878688230585
393,0.6124564039000506
394,0.8488201812472594
395,0.8020380400828283
396,0.2932849597492753
397,0.44398920580575074
398,0.8196798972376855
399,0.7476413353543737
400,0.6028143154330114
401,0.4897231596267095
402,0.2664603575522609
403,0.5603440377958232
404,0.43821307115030017
405,0.7797019793307312
406,0.5992461938215802
407,0.31810888072397137
408,0.39644806747204636
409,0.5764169657365935
410,0.9855213784448391
411,0.8208061270743505
412,0.552388487541553
413,0.7959696204588614
414,0.9567967411261479
415,0.7905529667913217
416,0.5810619074697236
417,0.6289229206711152
418,0.37617452153873077
419,0.9214238906781997
420,0.8143583890663435
421,0.3999202669886265
422,0.43770049314402854
423,1.2166916066618814
424,0.7694403986559245
425,0.3505724455418222
426,0.5119684759051687
427,0.6295058123326677
428,0.910850252018517
429,0.33229631625952694
430,0.5567724044665763
431,0.6421425570862748
432,0.6749775612797972
433,0.7529731552432455
434,0.8838462771794757
435,0.21680411786507042
436,0.5364767013673104
437,0.5236455040986164
438,0.8386525788004285
439,0.731050570385437
440,0.40461515133281517
441,0.33471873054737167
442,0.7133519770707162
443,0.4237073408157003
444,0.39536018695436315
445,0.35628245342299136
446,0.908153474873709
447,0.33200182788277055
448,0.46345261511399793
449,0.6735932232096715
450,-0.20712304444911112
451,0.7119820489041588
452,0.5809964106729619
453,0.34124228052757677
454,0.7458593128002038
455,0.7122355005436498
456,0.5455802041719808
457,0.5196096548673351
458,0.5727948755226272
459,0.7234323207149065
460,0.7044551301354599
461,0.9824094513327988
462,0.5972925569007531
463,0.16310216742185701
464,0.7590934923406275
465,0.8038341607102801
466,0.9602365689793708
467,0.7344986462496266
468,0.9647156087692554
469,0.43331148408732323
470,0.5560147387569698
471,0.44360651201878126
472,0.682435908160202
473,0.5122029826120695
474,1.0744420242548007
475,0.598419924697421
476,0.8226904808069886
477,0.9305326542521265
478,1.1113756914191724
479,0.823812691159048
480,0.5110037736244377
481,0.4798904393493869
482,0.8748820250099558
483,0.3172544132792899
484,0.5821570134941466
485,0.6352936529230122
486,0.5791214732299127
487,0.670062415180306
488,0.8517679865443262
489,0.8333768997977383
490,0.6104455176285623
491,0.3321524679223829
492,0.2363474932227101
493,0.9900877446804228
494,0.7818729791960343
495,0.45374167440328694
496,0.6494542608227946
497,0.6332021358530607
498,0.47900978776640935
499,0.7236389989572503
500,1.1198821533511678
501,0.7512255987797284
502,0.5592268712083447
503,0.8453298184595717
504,0.7801902464229202
505,0.960745381043245
506,0.4896340384132608
507,0.30505880596425283
508,0.6402088115422221
509,0.7942758057077864
510,0.6270542037293676
511,0.6339154755629586
512,0.5339580656141504
513,0.7261506228046912
514,0.5127549546047441
515,0.6129437903429242
516,0.6962107989415608
517,0.39924344985011867
518,0.7833548273399322
519,0.6113056193032421
520,0.3831524936867111
521,0.699739485773675
522,0.7785960627965156
523,0.5284930085389298
524,0.8618506097211056
525,0.8515017538975052
526,0.7268019171544282
527,0.5936609781868429
528,0.620079505097357
529,0.7061992596642223
530,0.47284155692158963
531,1.1461582001652362
532,0.6206939220729588
533,0.47865504966456224
534,0.5973849051846603
535,0.808542084442655
536,0.7423026352643611
537,0.6101953330100136
